"text","favorited","favoriteCount","replyToSN","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"The government of Ecuador and Indigenous leaders began talks to end 11 days of protests over austerity policies tha… https://t.co/JDTqoVakLw",FALSE,410,NA,TRUE,NA,"1183611655680331776",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",243,FALSE,FALSE,NA,NA
"The Houston Astros tied the American League Championship Series with an extra-inning win over the New York Yankees https://t.co/Qb7fX2z0ko",FALSE,214,NA,FALSE,NA,"1183608573915553792",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",54,FALSE,FALSE,NA,NA
"Before he was shot by a bouncer, who was killed in the crossfire, a poker player in Brooklyn had killed 2 of his ow… https://t.co/Eaie10St6f",FALSE,98,NA,TRUE,NA,"1183603348240588800",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",50,FALSE,FALSE,NA,NA
"A call from an irked President Trump to the Fox News CEO suggests a crack in the alliance between the president and… https://t.co/fevzC9qrQp",FALSE,505,NA,TRUE,NA,"1183598332515622912",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",164,FALSE,FALSE,NA,NA
"Coco Gauff is the youngest WTA singles champion in 15 years, since Nicole Vaidisova won 2 WTA titles in 2004, also… https://t.co/nFPNUvRo4s",FALSE,1727,NA,TRUE,NA,"1183593322843119616",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",246,FALSE,FALSE,NA,NA
"Live Updates: The Yankees will try for a 2-0 lead in the American League Championship Series as they face the Astro… https://t.co/jgkQrmc3w6",FALSE,99,NA,TRUE,NA,"1183575670619815936",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",21,FALSE,FALSE,NA,NA
"A video depicting a fake President Trump shooting, stabbing and brutally assaulting members of the news media and h… https://t.co/IezZVx43JM",FALSE,1032,NA,TRUE,NA,"1183571903933566976",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",756,FALSE,FALSE,NA,NA
"Update: Panicked shoppers fled a Florida mall after believing they heard gunshots, prompting the police to lock it… https://t.co/olVUOIccQQ",FALSE,130,"nytimes",TRUE,"1183517815795523584","1183568468890849280","807095","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",51,FALSE,FALSE,NA,NA
"Gunmen dressed in soccer uniforms halted an express bus on a main highway in Myanmar on Friday and kidnapped 31 peo… https://t.co/ZIGPR2jIGf",FALSE,109,NA,TRUE,NA,"1183560571347705856",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",105,FALSE,FALSE,NA,NA
"Breaking News: America’s former Kurdish allies in Syria made a deal with Damascus — a Washington foe  — after the o… https://t.co/a0RlsTaMHz",FALSE,972,NA,TRUE,NA,"1183541479945441280",NA,"<a href=""http://www.nytimes.com/twitter"" rel=""nofollow"">The New York Times</a>","nytimes",738,FALSE,FALSE,NA,NA
"In Ohio, where Democratic presidential candidates will gather for their 4th primary debate, unemployment is down an… https://t.co/IiHNeJ2cdj",FALSE,96,NA,TRUE,NA,"1183472487729913857",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",39,FALSE,FALSE,NA,NA
"“The world is on fire and we need a lot to get done.” Morgan Harper’s primary campaign to unseat Rep. Joyce Beatty… https://t.co/AG6vlEG0mR",FALSE,182,NA,TRUE,NA,"1183467449695559680",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",52,FALSE,FALSE,NA,NA
"President Trump assailed the impeachment inquiry during a speech at the Values Voter Summit on Saturday night, tell… https://t.co/b9SPd2VQwO",FALSE,190,NA,TRUE,NA,"1183462440215945217",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",78,FALSE,FALSE,NA,NA
"Brigid Kosgei of Kenya set a women's world record in the Chicago Marathon on Sunday, completing the race in 2 hours… https://t.co/zpE4Jivhr5",FALSE,427,NA,TRUE,NA,"1183457395994845184",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",87,FALSE,FALSE,NA,NA
